time,D_loss_real,D_loss_fake,G_loss,epoch
1591718981.4182,0.335,0.308,15.476,6
1591718981.4611,0.314,1.637,12.911,6
1591718981.502,0.314,0.28,12.817,6
1591718981.5389,0.289,0.296,13.515,6
1591718981.5773,0.298,1.764,7.375,6
1591718981.6131,0.281,0.817,11.785,6
1591718981.652,0.292,0.582,19.014,6
1591718981.6937,0.378,0.318,16.444,6
1591718981.7286,0.451,0.315,20.552,6
1591718981.7685,0.352,0.285,17.525,6
1591718981.8084,1.927,0.285,13.869,6
1591718981.8433,1.333,0.348,14.44,6
1591718981.879,2.074,0.283,12.877,6
1591718981.9239,0.754,0.518,20.801,6
1591718981.9608,1.432,0.35,13.359,6
1591718981.9956,0.426,0.377,10.986,6
1591718982.0355,0.383,0.342,10.833,6
1591718982.0714,0.281,1.142,15.492,6
1591718982.1133,0.362,0.395,11.407,6
1591718982.1522,0.397,0.464,13.386,6
1591718982.1897,0.289,0.339,10.784,6
1591718982.2266,0.516,0.482,10.861,6
1591718982.2645,0.307,1.081,14.299,6
1591718982.3004,0.296,0.294,11.136,6
1591718982.3374,0.299,0.444,14.325,6
1591718982.3782,0.316,0.289,10.284,6
1591718982.4161,0.771,0.586,14.75,6
1591718982.4511,0.358,0.34,14.839,6
1591718982.4929,0.469,0.287,15.76,6
1591718982.5288,0.292,1.065,19.029,6
1591718982.5647,0.282,0.954,13.322,6
1591718982.6016,0.295,0.286,22.214,6
1591718982.6416,0.359,0.919,10.535,6
1591718982.6785,0.311,0.535,9.859,6
1591718982.7174,1.131,0.297,11.823,6
1591718982.7543,0.598,0.284,10.856,6
1591718982.7952,0.546,0.287,14.825,6
1591718982.8311,0.426,0.292,13.806,6
1591718982.866,0.349,0.367,12.454,6
1591718982.9009,0.302,0.297,9.87,6
1591718982.9438,0.969,0.306,13.494,6
1591718982.9857,0.285,0.293,11.474,6
1591718983.0226,0.329,0.434,14.117,6
1591718983.0615,0.292,1.109,14.528,6
1591718983.0974,0.297,0.567,14.474,6
1591718983.1423,0.293,0.599,13.431,6
1591718983.1782,0.543,0.315,16.881,6
1591718983.2131,0.66,0.3,18.852,6
1591718983.248,0.345,0.492,20.332,6
1591718983.2849,0.367,1.461,15.552,6
1591718983.3198,0.288,0.287,21.829,6
1591718983.3547,0.328,0.294,15.524,6
1591718983.3973,0.326,0.287,14.07,6
1591718983.4332,0.363,0.299,14.175,6
1591718983.4681,0.346,0.327,13.132,6
1591718983.505,0.975,0.688,8.933,6
1591718983.5399,0.692,0.526,11.485,6
1591718983.5808,0.288,0.288,17.089,6
1591718983.6177,0.288,0.299,14.784,6
1591718983.6526,0.29,0.351,11.667,6
1591718983.6915,0.282,0.307,18.239,6
1591718983.7294,0.287,0.298,11.138,6
1591718983.7703,0.284,0.286,16.527,6
1591718983.8122,0.285,0.292,11.631,6
1591718983.8501,0.29,0.305,13.636,6
1591718983.885,0.289,0.298,17.933,6
1591718983.9199,0.283,0.345,15.047,6
1591718983.9568,0.284,0.304,25.764,6
1591718983.9917,0.31,0.333,15.416,6
1591718984.0276,0.281,1.153,15.177,6
1591718984.0655,0.293,0.287,13.72,6
1591718984.1084,0.293,0.466,13.724,6
1591718984.1443,0.81,0.286,22.508,6
1591718984.1812,0.692,0.357,15.402,6
1591718984.2161,0.661,0.338,14.595,6
1591718984.251,0.47,0.323,16.823,6
1591718984.2879,0.317,0.332,19.193,6
1591718984.3228,0.32,0.312,12.141,6
1591718984.3577,0.288,0.314,17.074,6
1591718984.3946,0.33,0.304,16.178,6
1591718984.4375,0.29,0.297,23.49,6
1591718984.4784,0.282,0.307,15.86,6
1591718984.5153,0.29,0.285,20.388,6
1591718984.5492,0.652,0.281,20.925,6
1591718984.5951,0.292,0.284,22.392,6
1591718984.633,0.284,0.309,17.795,6
1591718984.6679,0.301,0.284,18.996,6
1591718984.7048,0.289,0.286,12.903,6
1591718984.7417,0.36,0.284,17.948,6
1591718984.7766,0.341,0.293,14.708,6
1591718984.8175,0.292,0.288,12.9,6
1591718984.8544,0.322,0.3,14.302,6
1591718984.8893,0.351,0.293,15.205,6
1591718984.9232,0.345,0.286,15.706,6
1591718984.9661,0.358,0.293,20.027,6
1591718985.002,0.303,0.285,10.678,6
1591718985.0369,0.359,0.284,14.62,6
1591718985.0738,0.34,0.283,14.22,6
1591718985.1087,0.291,0.292,14.652,6
1591718985.1436,0.339,0.284,15.349,6
1591718985.1935,0.296,0.282,19.398,6
1591718985.2294,0.316,0.282,14.972,6
1591718985.2653,0.325,0.289,17.512,6
1591718985.3022,0.327,0.282,22.701,6
1591718985.3381,0.309,0.282,11.761,6
1591718985.379,0.295,0.281,13.054,6
1591718985.4159,0.309,0.281,11.409,6
1591718985.4508,0.288,0.282,10.654,6
1591718985.4858,0.29,0.28,12.903,6
1591718985.5227,0.29,0.283,11.611,6
1591718985.5586,0.286,0.282,11.942,6
1591718985.5924,0.311,0.301,23.055,6
1591718985.6294,0.283,0.406,15.527,6
1591718985.6693,0.284,0.437,27.588,6
1591718985.7112,0.282,0.385,10.913,6
1591718985.749,0.376,0.308,12.367,6
1591718985.784,0.299,0.308,17.697,6
1591718985.8199,0.286,0.297,19.318,6
1591718985.8618,0.308,0.288,11.69,6
1591718985.8977,0.285,0.285,14.728,6
1591718985.9385,0.288,0.283,10.893,6
1591718985.9804,0.385,0.282,13.321,6
1591718986.0213,0.286,0.322,11.395,6
1591718986.0612,0.289,0.286,12.303,6
1591718986.0981,0.867,0.292,12.735,6
1591718986.133,0.282,0.294,14.099,6
1591718986.1679,0.287,0.289,11.315,6
1591718986.2058,0.292,0.293,12.749,6
1591718986.2437,0.316,0.288,15.945,6
1591718986.2786,0.282,0.287,13.711,6
1591718986.3155,0.284,0.284,13.918,6
1591718986.3514,0.284,0.286,23.473,6
1591718986.3873,0.287,0.287,13.526,6
1591718986.4232,0.289,0.282,12.891,6
1591718986.4592,0.289,0.28,18.306,6
1591718986.4941,0.306,0.281,12.009,6
1591718986.531,0.312,0.284,13.723,6
1591718986.5669,0.289,0.287,19.528,6
1591718986.6018,0.313,0.281,14.351,6
1591718986.6387,0.288,0.283,14.652,6
1591718986.6756,0.283,0.28,16.688,6
1591718986.7165,0.305,0.28,16.875,6
1591718986.7544,0.296,0.285,15.562,6
1591718986.7912,0.31,0.282,11.491,6
1591718986.8341,0.283,0.283,15.006,6
1591718986.874,0.293,0.282,15.141,6
1591718986.9109,0.293,0.281,11.679,6
1591718986.9528,0.28,0.28,15.015,6
1591718986.9907,0.3,0.28,12.343,6
1591718987.0266,0.286,0.281,14.379,6
1591718987.0615,0.287,0.282,14.813,6
1591718987.0974,0.295,0.282,12.877,6
1591718987.1324,0.282,0.28,9.371,6
1591718987.1782,0.308,0.281,20.577,6
1591718987.2191,0.28,0.28,13.981,6
1591718987.262,0.289,0.28,13.028,6
1591718987.2979,0.281,0.28,15.62,6
1591718987.3338,0.282,0.282,21.356,6
1591718987.3707,0.335,0.281,11.674,6
1591718987.4066,0.306,0.284,22.272,6
1591718987.4455,0.283,0.283,18.062,6
1591718987.4814,0.285,0.282,17.885,6
1591718987.5213,0.282,0.287,17.167,6
1591718987.5691,0.284,0.934,8.976,6
1591718987.6151,0.281,0.34,8.442,6
1591718987.662,0.28,0.284,12.958,6
1591718987.7118,0.281,0.285,12.112,6
1591718987.7477,0.303,0.285,14.122,6
1591718987.7936,0.302,0.284,13.196,6
1591718987.8365,0.28,0.285,14.049,6
1591718987.8774,0.315,0.295,13.613,6
1591718987.9163,0.28,0.283,18.587,6
1591718987.9562,0.316,0.281,10.424,6
1591718987.9941,0.306,0.286,13.156,6
1591718988.03,0.295,0.283,14.39,6
1591718988.0689,0.596,0.281,11.47,6
1591718988.1048,0.405,0.287,15.876,6
1591718988.1424,0.939,0.28,12.774,6
1591718988.1803,0.317,0.282,13.356,6
1591718988.2162,0.288,0.287,11.241,6
1591718988.253,0.294,0.286,14.195,6
1591718988.2979,0.306,0.281,21.486,6
1591718988.3398,0.296,0.295,9.752,6
1591718988.3747,0.318,0.283,13.266,6
1591718988.4126,0.328,0.294,17.352,6
1591718988.4475,0.308,0.283,14.788,6
1591718988.4824,0.336,0.302,15.093,6
1591718988.5193,0.329,0.295,14.136,6
1591718988.5572,0.283,0.468,10.587,6
1591718988.5931,0.331,0.3,14.284,6
1591718988.63,0.289,0.534,10.101,6
1591718988.6699,0.289,0.908,17.1,6
1591718988.7098,0.28,0.885,11.168,6
1591718988.7547,0.316,1.073,18.386,6
1591718988.7956,0.446,0.296,13.195,6
1591718988.8315,0.329,0.296,14.384,6
1591718988.8684,1.592,0.297,11.849,6
1591718988.9053,0.522,0.286,13.613,6
1591718988.9402,0.292,0.284,13.196,6
1591718988.9771,0.331,0.288,11.768,6
1591718989.012,0.316,0.285,16.397,6
1591718989.0469,0.282,0.284,15.263,6
1591718989.0838,0.283,0.286,32.198,6
1591718989.1237,0.333,0.282,21.724,6
1591718989.1597,0.286,0.292,13.825,6
1591718989.1965,0.387,0.288,20.198,6
1591718989.2314,0.283,0.292,12.919,6
1591718989.2724,0.338,0.284,20.63,6
1591718989.3093,0.288,0.285,11.612,6
1591718989.3532,0.287,0.289,13.135,6
1591718989.3891,0.282,0.296,24.238,6
1591718989.427,0.306,0.292,17.606,6
1591718989.4669,0.284,0.286,12.399,6
1591718989.5038,0.295,0.286,17.93,6
1591718989.5467,0.299,0.282,13.829,6
1591718989.5826,0.305,0.287,14.605,6
1591718989.6175,0.286,0.282,10.643,6
1591718989.6544,0.283,0.282,12.819,6
1591718989.6963,0.286,0.286,13.896,6
1591718989.7322,0.297,0.316,13.473,6
1591718989.7701,0.301,0.289,13.233,6
1591718989.806,0.281,0.341,22.213,6
1591718989.8409,0.292,0.293,10.562,6
1591718989.8778,0.298,0.31,21.004,6
1591718989.9127,0.28,0.385,11.891,6
1591718989.9486,0.288,0.437,9.435,6
1591718989.9855,0.283,1.329,17.793,6
1591718990.0204,0.282,0.522,11.128,6
1591718990.0553,0.289,0.328,13.239,6
1591718990.0932,0.325,0.671,9.546,6
1591718990.1281,0.385,0.289,14.834,6
1591718990.1633,0.336,0.29,11.492,6
1591718990.2012,0.359,0.29,13.889,6
1591718990.2361,0.423,0.301,8.744,6
1591718990.271,0.953,0.325,15.395,6
1591718990.3079,0.414,0.359,21.192,6
1591718990.3438,0.524,0.342,19.103,6
1591718990.3787,0.503,0.315,14.604,6
1591718990.4176,0.286,0.314,14.701,6
1591718990.4575,0.445,0.331,21.712,6
1591718990.4934,0.395,0.299,15.399,6
1591718990.5343,0.291,0.288,14.031,6
1591718990.5692,0.286,0.286,10.543,6
1591718990.6041,0.29,0.283,22.274,6
1591718990.647,0.282,0.286,15.678,6
1591718990.6829,0.286,0.282,11.448,6
1591718990.7178,0.289,0.288,20.425,6
1591718990.7607,0.306,0.288,13.081,6
1591718990.7966,0.292,0.288,17.086,6
1591718990.8315,0.328,0.282,20.445,6
1591718990.8674,0.337,0.287,15.255,6
1591718990.9023,0.358,0.287,13.485,6
1591718990.9372,0.282,0.286,12.644,6
1591718990.9741,0.353,0.296,15.215,6
1591718991.0091,0.352,0.286,16.437,6
1591718991.044,0.349,0.287,15.876,6
1591718991.0809,0.333,0.28,12.093,6
1591718991.1158,0.282,0.283,22.646,6
1591718991.1507,0.314,0.282,17.929,6
1591718991.1895,0.309,0.283,12.547,6
1591718991.2305,0.306,0.282,13.99,6
1591718991.2654,0.315,0.284,8.196,6
1591718991.3043,0.29,0.281,16.279,6
1591718991.3421,0.299,0.284,12.037,6
1591718991.386,0.308,0.282,12.63,6
1591718991.4239,0.303,0.281,16.477,6
1591718991.4595,0.288,0.282,11.668,6
1591718991.499,0.283,0.281,17.41,6
1591718991.5369,0.282,0.282,16.696,6
1591718991.5748,0.291,0.281,10.923,6
1591718991.6101,0.291,0.284,11.102,6
1591718991.647,0.287,0.281,13.026,6
1591718991.6819,0.283,0.282,16.153,6
1591718991.7168,0.28,0.28,14.147,6
1591718991.7597,0.288,0.282,15.784,6
1591718991.8006,0.282,0.289,21.461,6
1591718991.8355,0.284,0.281,12.845,6
1591718991.8724,0.282,0.288,8.921,6
1591718991.9073,0.282,0.285,12.916,6
1591718991.9422,0.28,0.286,13.482,6
1591718991.9781,0.287,0.52,13.808,6
1591718992.021,0.285,0.336,11.751,6
1591718992.0557,0.298,0.3,12.983,6
1591718992.0976,0.301,0.283,12.828,6
1591718992.1348,0.323,0.391,12.272,6
1591718992.1697,0.3,0.289,27.285,6
1591718992.2057,0.312,0.286,23.122,6
1591718992.2405,0.285,0.299,11.551,6
1591718992.2764,0.323,0.283,30.266,6
1591718992.3134,0.28,0.294,11.31,6
1591718992.3483,0.3,0.304,14.026,6
1591718992.3831,0.296,0.458,15.987,6
1591718992.431,0.971,0.286,17.038,6
1591718992.4729,0.28,1.073,11.14,6
1591718992.5078,0.288,0.423,12.52,6
1591718992.5497,0.28,1.021,11.732,6
1591718992.5856,0.353,0.891,17.06,6
1591718992.6195,0.298,0.482,13.215,6
1591718992.6624,0.518,0.567,12.679,6
1591718992.7053,0.322,0.283,19.171,6
1591718992.7412,0.443,0.398,23.978,6
1591718992.7791,1.326,0.32,15.533,6
1591718992.819,0.557,0.297,16.176,6
1591718992.8549,0.634,0.301,18.223,6
1591718992.8968,0.754,0.286,13.15,6
1591718992.9377,0.336,0.287,10.019,6
1591718992.9726,0.293,0.365,10.609,6
1591718993.0125,0.643,0.289,14.239,6
1591718993.0481,0.316,0.299,16.612,6
1591718993.0866,0.511,0.319,10.76,6
1591718993.1245,0.294,0.303,11.839,6
1591718993.1594,0.286,0.299,13.509,6
1591718993.1943,0.334,0.293,22.48,6
1591718993.2372,0.281,0.315,14.591,6
1591718993.2781,0.331,0.317,14.137,6
1591718993.317,0.315,0.343,12.046,6
1591718993.3568,0.334,0.387,10.677,6
1591718993.3938,0.313,0.807,10.404,6
1591718993.4297,0.379,0.284,27.887,6
1591718993.4706,0.316,0.289,12.685,6
1591718993.5055,0.31,0.308,19.696,6
1591718993.5409,0.299,0.297,15.518,6
1591718993.5768,0.3,0.295,14.949,6
1591718993.6127,0.325,0.306,23.252,6
1591718993.6476,0.321,0.297,11.688,6
1591718993.6855,0.349,0.295,19.658,6
1591718993.7204,0.296,0.296,16.814,6
1591718993.7563,0.286,0.296,11.052,6
1591718993.7922,0.317,0.29,11.483,6
1591718993.8271,0.285,0.285,14.077,6
1591718993.8621,0.457,0.283,11.878,6
1591718993.9049,0.285,0.29,16.643,6
1591718993.9409,0.289,0.281,13.145,6
1591718993.9758,0.282,0.282,17.725,6
1591718994.0206,0.311,0.292,18.954,6
1591718994.0565,0.283,0.294,16.706,6
1591718994.0914,0.313,0.286,20.131,6
1591718994.1283,0.285,0.295,15.688,6
1591718994.1633,0.352,0.294,10.148,6
1591718994.1982,0.286,0.3,20.439,6
1591718994.2351,0.32,0.286,12.913,6
1591718994.27,0.32,0.288,13.173,6
1591718994.3119,0.293,0.285,14.094,6
1591718994.3548,0.299,0.284,15.974,6
1591718994.3907,0.302,0.28,15.095,6
1591718994.4245,0.298,0.282,15.201,6
